GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1318	1327	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1349	1414	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1725	1795	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	3007	3029	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	711	733	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	286	304	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	558	579	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1219	1282	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1252	1261	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1	177	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	492	501	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1268	1279	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	2213	2230	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	2038	2068	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	2453	2475	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	2005	2025	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	469	491	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1731	1742	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	363	374	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	723	733	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	333	359	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1371	1380	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Pfam	PF00018	SH3 domain	2082	2130	1.1E-7	T	17-03-2025	IPR001452	SH3 domain	GO:0005515(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Pfam	PF00018	SH3 domain	1934	1981	1.0E-5	T	17-03-2025	IPR001452	SH3 domain	GO:0005515(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	FunFam	G3DSA:2.30.30.40:FF:000093	Protein kinase activator Bem1	2079	2163	1.4E-42	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:2.30.30.40	SH3 Domains	1929	1987	1.5E-9	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Pfam	PF01063	Amino-transferase class IV	924	1176	1.4E-18	T	17-03-2025	IPR001544	Aminotransferase class IV	GO:0003824(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:3.30.1520.10	-	2245	2387	7.4E-37	T	17-03-2025	IPR036871	PX domain superfamily	GO:0035091(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	FunFam	G3DSA:3.20.20.70:FF:000032	Homocitrate synthase, mitochondrial	2646	2921	1.5E-162	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	CDD	cd06890	PX_Bem1p	2260	2375	1.17937E-33	T	17-03-2025	IPR035550	Bem1/Scd2, PX domain	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	1456	1559	2.9E-27	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	PANTHER	PTHR42825	AMINO ACID AMINOTRANSFERASE	870	1223	1.8E-91	T	17-03-2025	IPR005786	Branched-chain amino acid aminotransferase II	GO:0004084(InterPro)|GO:0004084(PANTHER)|GO:0009081(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Pfam	PF00787	PX domain	2289	2373	0.49	T	17-03-2025	IPR001683	Phox homology	GO:0035091(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	1481	1735	2.16E-62	T	17-03-2025	IPR011009	Protein kinase-like domain superfamily	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SUPERFAMILY	SSF56752	D-aminoacid aminotransferase-like PLP-dependent enzymes	868	1222	2.75E-77	T	17-03-2025	IPR036038	Aminotransferase-like, PLP-dependent enzymes	GO:0003824(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SUPERFAMILY	SSF54277	CAD & PB1 domains	2488	2585	8.53E-10	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:3.20.10.10	-	1040	1224	1.3E-48	T	17-03-2025	IPR043132	Branched-chain-amino-acid aminotransferase-like, C-terminal	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SUPERFAMILY	SSF51569	Aldolase	2655	2928	2.75E-66	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	CDD	cd01557	BCAT_beta_family	910	1213	1.86979E-93	T	17-03-2025	IPR033939	Branched-chain aminotransferase	GO:0004084(InterPro)|GO:0009081(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Pfam	PF00069	Protein kinase domain	1481	1683	1.3E-50	T	17-03-2025	IPR000719	Protein kinase domain	GO:0004672(InterPro)|GO:0005524(InterPro)|GO:0006468(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	CDD	cd11879	SH3_Bem1p_2	2080	2135	4.20682E-31	T	17-03-2025	IPR035549	Bem1/Scd2, SH3 domain 2	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSitePatterns	PS00816	Alpha-isopropylmalate and homocitrate synthases signature 2.	2842	2855	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SMART	SM00220	serkin_6	1478	1954	4.7E-51	T	17-03-2025	IPR000719	Protein kinase domain	GO:0004672(InterPro)|GO:0005524(InterPro)|GO:0006468(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Pfam	PF22617	Homocitrate synthase post-HMGL domain-like	2920	2970	1.2E-11	T	17-03-2025	IPR054691	2-isopropylmalate synthase/homocitrate synthase, post-catalytic domain	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSiteProfiles	PS50195	PX domain profile.	2254	2379	10.197992	T	17-03-2025	IPR001683	Phox homology	GO:0035091(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:3.30.470.10	-	852	1039	2.0E-45	T	17-03-2025	IPR043131	Branched-chain-amino-acid aminotransferase-like, N-terminal	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	2076	2138	17.957987	T	17-03-2025	IPR001452	SH3 domain	GO:0005515(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	1927	1989	20.06562	T	17-03-2025	IPR001452	SH3 domain	GO:0005515(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SUPERFAMILY	SSF50044	SH3-domain	2057	2136	4.73E-13	T	17-03-2025	IPR036028	SH3-like domain superfamily	GO:0005515(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSiteProfiles	PS50991	Pyruvate carboxyltransferase domain.	2656	2909	31.540318	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	CDD	cd07948	DRE_TIM_HCS	2656	2917	3.67368E-180	T	17-03-2025	IPR048253	Homocitrate synthase, catalytic TIM barrel domain, fungi/bacteria	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SUPERFAMILY	SSF50044	SH3-domain	1920	1993	3.68E-12	T	17-03-2025	IPR036028	SH3-like domain superfamily	GO:0005515(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	1561	1751	1.4E-38	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSitePatterns	PS00107	Protein kinases ATP-binding region signature.	1484	1507	-	T	17-03-2025	IPR017441	Protein kinase, ATP binding site	GO:0005524(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SMART	SM00326	SH3_2	2079	2137	9.1E-11	T	17-03-2025	IPR001452	SH3 domain	GO:0005515(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SMART	SM00326	SH3_2	1930	1988	1.5E-9	T	17-03-2025	IPR001452	SH3 domain	GO:0005515(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:2.30.30.40	SH3 Domains	2079	2163	5.9E-18	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSitePatterns	PS00815	Alpha-isopropylmalate and homocitrate synthases signature 1.	2663	2679	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	CDD	cd11878	SH3_Bem1p_1	1931	1984	1.0178E-25	T	17-03-2025	IPR035548	Bem1/Scd2, SH3 domain 1	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	SUPERFAMILY	SSF64268	PX domain	2259	2386	8.76E-22	T	17-03-2025	IPR036871	PX domain superfamily	GO:0035091(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Coils	Coil	Coil	439	466	-	T	17-03-2025	-	-	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	Pfam	PF00682	HMGL-like	9	173	4.8E-39	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	PANTHER	PTHR10293	GLUTAREDOXIN FAMILY MEMBER	186	302	1.0E-48	T	17-03-2025	IPR004480	Monothiol glutaredoxin-related	GO:0005759(PANTHER)	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	FunFam	G3DSA:3.40.30.10:FF:000005	Glutaredoxin 5	204	306	1.7E-43	T	17-03-2025	-	-	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	Pfam	PF00462	Glutaredoxin	214	281	3.5E-14	T	17-03-2025	IPR002109	Glutaredoxin	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	Gene3D	G3DSA:3.20.20.70	Aldolase class I	8	178	4.2E-38	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	Gene3D	G3DSA:3.40.30.10	Glutaredoxin	204	304	1.1E-37	T	17-03-2025	-	-	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	SUPERFAMILY	SSF52833	Thioredoxin-like	200	305	1.57E-31	T	17-03-2025	IPR036249	Thioredoxin-like superfamily	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	CDD	cd03028	GRX_PICOT_like	205	296	1.18625E-53	T	17-03-2025	IPR033658	Glutaredoxin, PICOT-like	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	NCBIfam	TIGR00365	Grx4 family monothiol glutaredoxin	203	300	5.0E-36	T	17-03-2025	IPR004480	Monothiol glutaredoxin-related	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	ProSiteProfiles	PS51354	Glutaredoxin domain profile.	202	307	26.550142	T	17-03-2025	-	-	-	-
GCA_027596045.1	47db6b45d0088f528122863745f598ec	324	SUPERFAMILY	SSF51569	Aldolase	9	175	4.83E-27	T	17-03-2025	-	-	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	CDD	cd07948	DRE_TIM_HCS	697	958	0.0	T	17-03-2025	IPR048253	Homocitrate synthase, catalytic TIM barrel domain, fungi/bacteria	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	ProSitePatterns	PS00816	Alpha-isopropylmalate and homocitrate synthases signature 2.	883	896	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	ProSiteProfiles	PS50991	Pyruvate carboxyltransferase domain.	697	950	32.757122	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	MobiDBLite	mobidb-lite	consensus disorder prediction	149	169	-	T	17-03-2025	-	-	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	MobiDBLite	mobidb-lite	consensus disorder prediction	478	501	-	T	17-03-2025	-	-	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	Gene3D	G3DSA:3.20.20.70	Aldolase class I	688	962	5.5E-85	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	NCBIfam	TIGR02146	homocitrate synthase	699	1044	9.4E-150	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	PANTHER	PTHR47708	-	4	610	9.4E-179	T	17-03-2025	-	-	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	ProSitePatterns	PS00815	Alpha-isopropylmalate and homocitrate synthases signature 1.	704	720	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	FunFam	G3DSA:1.10.238.260:FF:000002	Homocitrate synthase, mitochondrial	963	1075	4.4E-55	T	17-03-2025	-	-	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	SUPERFAMILY	SSF51569	Aldolase	694	972	1.76E-70	T	17-03-2025	-	-	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	Gene3D	G3DSA:1.10.238.260	-	963	1075	1.3E-39	T	17-03-2025	-	-	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	FunFam	G3DSA:3.20.20.70:FF:000032	Homocitrate synthase, mitochondrial	687	962	9.4E-160	T	17-03-2025	-	-	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	Pfam	PF07287	Acyclic terpene utilisation family protein AtuA	9	361	8.3E-104	T	17-03-2025	IPR010839	Acyclic terpene utilisation	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	Pfam	PF22617	Homocitrate synthase post-HMGL domain-like	970	1050	1.7E-33	T	17-03-2025	IPR054691	2-isopropylmalate synthase/homocitrate synthase, post-catalytic domain	-	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	Pfam	PF00682	HMGL-like	697	956	6.6E-82	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_002261195.1	0852f58627d3fd5785ef22c5b92983c9	1092	Hamap	MF_02222	Homocitrate synthase.	698	1066	68.620018	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	4	19	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	27	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Pfam	PF00682	HMGL-like	24	77	1.0E-5	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	404	422	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Pfam	PF00487	Fatty acid desaturase	390	664	2.3E-24	T	17-03-2025	IPR005804	Fatty acid desaturase domain	GO:0006629(InterPro)	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	442	528	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	529	550	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	ProSiteProfiles	PS50255	Cytochrome b5 family, heme-binding domain profile.	252	328	15.679597	T	17-03-2025	IPR001199	Cytochrome b5-like heme/steroid binding domain	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	SMART	SM01117	Cyt_b5_2	255	328	3.7E-17	T	17-03-2025	IPR001199	Cytochrome b5-like heme/steroid binding domain	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	FunFam	G3DSA:1.10.238.260:FF:000002	Homocitrate synthase, mitochondrial	84	196	2.1E-56	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	3	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Pfam	PF00173	Cytochrome b5-like Heme/Steroid binding domain	256	328	1.7E-13	T	17-03-2025	IPR001199	Cytochrome b5-like heme/steroid binding domain	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	360	379	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	28	359	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	SUPERFAMILY	SSF51569	Aldolase	25	100	3.42E-11	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Gene3D	G3DSA:1.10.238.260	-	84	196	3.0E-39	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	386	403	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	PANTHER	PTHR19353	FATTY ACID DESATURASE 2	252	685	3.6E-123	T	17-03-2025	IPR012171	Fatty acid desaturase	GO:0006629(PANTHER)|GO:0016020(PANTHER)|GO:0016491(InterPro)|GO:0016717(PANTHER)	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Gene3D	G3DSA:3.20.20.70	Aldolase class I	12	83	2.6E-10	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	551	555	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	CDD	cd03506	Delta6-FADS-like	390	659	4.92809E-61	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	423	441	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	380	385	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	556	575	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	16	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	SUPERFAMILY	SSF55856	Cytochrome b5-like heme/steroid binding domain	250	333	9.55E-23	T	17-03-2025	IPR036400	Cytochrome b5-like heme/steroid binding domain superfamily	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	20	27	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	576	698	-	T	17-03-2025	-	-	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Gene3D	G3DSA:3.10.120.10	-	250	335	4.2E-19	T	17-03-2025	IPR036400	Cytochrome b5-like heme/steroid binding domain superfamily	-	-
GCA_002006685.2	900509c8bc0649506f637f78288d0a1a	698	Pfam	PF22617	Homocitrate synthase post-HMGL domain-like	91	171	8.3E-34	T	17-03-2025	IPR054691	2-isopropylmalate synthase/homocitrate synthase, post-catalytic domain	-	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	Pfam	PF22617	Homocitrate synthase post-HMGL domain-like	1592	1672	4.7E-35	T	17-03-2025	IPR054691	2-isopropylmalate synthase/homocitrate synthase, post-catalytic domain	-	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	SUPERFAMILY	SSF50978	WD40 repeat-like	14	329	3.53E-45	T	17-03-2025	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515(InterPro)	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	Gene3D	G3DSA:1.10.238.260	-	1585	1698	9.0E-41	T	17-03-2025	-	-	-	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	Gene3D	G3DSA:1.20.940.10	Functional domain of the splicing factor Prp18	1145	1243	1.4E-21	T	17-03-2025	-	-	-	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	Gene3D	G3DSA:3.20.20.70	Aldolase class I	1309	1584	6.5E-80	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	Gene3D	G3DSA:2.130.10.10	-	1	331	1.9E-114	T	17-03-2025	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515(InterPro)	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	ProSitePatterns	PS00816	Alpha-isopropylmalate and homocitrate synthases signature 2.	1505	1518	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	Hamap	MF_02222	Homocitrate synthase.	1320	1676	68.293068	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	NCBIfam	TIGR02146	homocitrate synthase	1321	1667	8.2E-151	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	FunFam	G3DSA:2.130.10.10:FF:000193	Protein transport protein SEC31, putative	1	331	2.2E-180	T	17-03-2025	-	-	-	-
GCA_009613015.1	f0b31a43e2539e50f9a3ffb20899d9f6	1742	PANTHER	PTHR13923	SEC31-RELATED PROTEIN	3	1068	0.0	T	17-03-2025	IPR040251	Protein transport protein SEC31-like	GO:0005198(PANTHER)|GO:0006888(InterPro)|GO:0007029(PANTHER)|GO:0030127(PANTHER)|GO:0070971(PANTHER)|GO:0090110(PANTHER)	-
